batch_id,batch_num,language,topic,register_mix,focus,status,stream_tag,model,items_requested,items_kept,items_rejected,prompt_tokens,cached_tokens,completion_tokens,total_tokens,cache_hit_pct,cost_inr,cum_cost_inr,error_type,error_message,started_at,finished_at,timestamp_utc
80,87,bn,tech support,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,15,25,904,836,3192,4096,92.47787610619469,0.30603508,24.985402699999995,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
81,87,bn,food and restaurants,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,21,19,910,835,3107,4017,91.75824175824175,0.29850004999999996,27.617817919999993,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
82,87,bn,shopping and delivery,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,26,14,900,838,2818,3718,93.11111111111111,0.27162194,26.265248219999993,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
83,87,bn,learning and study,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,26,13,896,835,3261,4157,93.19196428571429,0.31207865,27.929896569999993,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
84,87,bn,friends and plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,4,37,910,836,3449,4359,91.86813186813187,0.32977017999999997,28.539432189999992,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
85,87,bn,housing and rent,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,39,1,904,836,3099,4003,92.47787610619469,0.29752558,28.83695776999999,,,,2026-08-23T22:54:58Z,2026-08-23T22:54:58Z
86,117,bn,work and deadlines,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,28,13,896,835,3594,4490,93.19196428571429,0.34254815,40.08600422999999,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
87,117,bn,money and refunds,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,23,17,910,836,3421,4331,91.86813186813187,0.32720818,42.33469632,,,,2026-08-23T22:56:28Z,2026-08-23T22:56:28Z
88,117,bn,tech support,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,16,24,899,839,2937,3836,93.32591768631814,0.28245096999999997,41.33886641,,,,2026-08-23T22:56:28Z,2026-08-23T22:56:28Z
89,117,bn,food and restaurants,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,25,16,896,834,3289,4185,93.08035714285714,0.31466352000000003,41.05641544,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
90,117,bn,small talk,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,13,28,909,836,3477,4386,91.96919691969197,0.33229558000000003,42.00748814,,,,2026-08-23T22:56:28Z,2026-08-23T22:56:28Z
91,117,bn,learning and study,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,38,4,904,835,3706,4610,92.36725663716814,0.35308895,34.25924103999999,,,,2026-08-23T22:56:26Z,2026-08-23T22:56:26Z
92,117,bn,friends and plans,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,17,24,896,835,3526,4422,93.19196428571429,0.33632615000000005,41.67519256,,,,2026-08-23T22:56:28Z,2026-08-23T22:56:28Z
93,117,bn,banking and payments,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,25,18,903,835,3707,4610,92.46954595791806,0.35314385,35.30759652,,,,2026-08-23T22:56:26Z,2026-08-23T22:56:26Z
94,117,bn,kids and school,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,15,25,900,839,3095,3995,93.22222222222223,0.29694457,35.60454109,,,,2026-08-23T22:56:26Z,2026-08-23T22:56:26Z
95,117,bn,family and home,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,3,38,905,836,3154,4059,92.37569060773481,0.30259468,35.90713577,,,,2026-08-23T22:56:26Z,2026-08-23T22:56:26Z
96,117,bn,tech support,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,22,19,902,836,3484,4386,92.6829268292683,0.33267988,36.91373521999999,,,,2026-08-23T22:56:26Z,2026-08-23T22:56:26Z
97,117,bn,travel plans,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,26,14,899,839,3331,4230,93.32591768631814,0.31850196999999997,37.23223718999999,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
98,117,bn,shopping and delivery,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,19,22,905,834,3445,4350,92.15469613259668,0.32926691999999996,38.85782877,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
99,117,bn,small talk,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,21,18,895,836,2795,3690,93.40782122905028,0.26938017999999997,39.449645399999994,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
100,117,bn,learning and study,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,18,22,910,835,3447,4357,91.75824175824175,0.32961005,38.528561849999996,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
101,117,bn,friends and plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,21,18,904,835,3371,4275,92.36725663716814,0.32243645,39.180265219999995,,,,2026-08-23T22:56:27Z,2026-08-23T22:56:27Z
102,120,bn,kids and school,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,in_progress,bn·w3·2,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:28Z,,2026-08-23T22:56:28Z
103,122,bn,family and home,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,in_progress,bn·w3·4,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:28Z,,2026-08-23T22:56:28Z
104,124,bn,tech support,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,in_progress,bn·w3·6,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:28Z,,2026-08-23T22:56:28Z
105,126,bn,travel plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,in_progress,bn·w3·8,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:28Z,,2026-08-23T22:56:28Z
106,128,bn,shopping and delivery,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,in_progress,bn·w3·10,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:28Z,,2026-08-23T22:56:28Z
107,130,bn,complaints and frustration,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,in_progress,bn·w3·12,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
108,132,bn,weather and commute,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,in_progress,bn·w3·14,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
109,134,bn,banking and payments,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,in_progress,bn·w3·16,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
110,136,bn,kids and school,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,in_progress,bn·w3·18,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
111,138,bn,family and home,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,in_progress,bn·w3·20,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
112,140,bn,tech support,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,in_progress,bn·w3·22,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
113,142,bn,travel plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,in_progress,bn·w3·24,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
114,144,bn,shopping and delivery,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,in_progress,bn·w3·26,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:29Z,,2026-08-23T22:56:29Z
115,146,bn,complaints and frustration,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,in_progress,bn·w3·28,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:30Z,,2026-08-23T22:56:30Z
116,147,bn,learning and study,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,in_progress,bn·w3·29,gemma4,40,0,0,,,,,,,,,,2026-08-23T22:56:30Z,,2026-08-23T22:56:30Z
117,148,bn,work and deadlines,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,1,0,903,0,109,1012,0.0,0.0430233,42.3777193,,,,2026-08-23T22:57:23Z,2026-08-23T22:57:23Z
118,178,bn,family and home,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,905,836,2843,3748,92.37569060773481,0.27413818,50.80681668999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
119,178,bn,travel plans,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,39,0,899,839,3159,4058,93.32591768631814,0.30276397,50.27169343999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
120,178,bn,food and restaurants,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,39,0,904,835,3002,3906,92.36725663716814,0.28867295000000004,48.37077873,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
121,178,bn,small talk,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,39,1,895,836,3080,3975,93.40782122905028,0.29545768,48.94051184999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
122,178,bn,learning and study,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,40,0,910,835,3532,4442,91.75824175824175,0.33738755,51.14420423999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
123,178,bn,friends and plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,40,0,904,835,3578,4482,92.36725663716814,0.34137695,43.96203065,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
124,178,bn,housing and rent,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,896,835,3410,4306,93.19196428571429,0.32571215000000003,46.536860340000004,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
125,178,bn,family and home,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,38,0,900,839,2702,3602,93.22222222222223,0.26098507,50.53267850999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
126,178,bn,tech support,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,904,836,3247,4151,92.47787610619469,0.31106758,45.85579004,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
127,178,bn,travel plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,39,1,902,836,3713,4615,92.6829268292683,0.35363338,51.49783761999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
128,178,bn,shopping and delivery,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,40,0,900,838,3051,3951,93.11111111111111,0.29294144,51.79077905999999,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
129,178,bn,complaints and frustration,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,905,833,3272,4177,92.04419889502762,0.31346029,49.253972139999995,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
130,178,bn,learning and study,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,896,835,3734,4630,93.19196428571429,0.35535815000000004,46.21114819,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
131,178,bn,friends and plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,25,0,910,836,4096,5006,91.86813186813187,0.38897068,49.642942819999995,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
132,178,bn,housing and rent,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,40,0,904,836,3196,4100,92.47787610619469,0.30640108,47.49076036,,,,2026-08-23T22:58:44Z,2026-08-23T22:58:44Z
133,179,de,work and deadlines,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,1,0,896,0,154,1050,0.0,0.0468846,51.83766365999999,,,,2026-08-23T22:58:45Z,2026-08-23T22:58:45Z
134,209,de,family and home,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,888,828,3325,4213,93.24324324324324,0.31780194,60.598539439999996,,,,2026-08-23T23:00:24Z,2026-08-23T23:00:24Z
135,209,de,health and appointments,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,37,1,892,830,3014,3906,93.04932735426009,0.2894461,61.891130759999996,,,,2026-08-23T23:00:24Z,2026-08-23T23:00:24Z
136,209,de,shopping and delivery,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,888,826,3311,4199,93.01801801801801,0.31656668,53.92027424,,,,2026-08-23T23:00:20Z,2026-08-23T23:00:20Z
137,209,de,small talk,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,33,6,894,829,3237,4131,92.72930648769575,0.30994667,54.94421283,,,,2026-08-23T23:00:20Z,2026-08-23T23:00:20Z
138,209,de,weather and commute,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,37,5,896,827,3700,4596,92.29910714285714,0.35243010999999996,54.27270435,,,,2026-08-23T23:00:20Z,2026-08-23T23:00:20Z
139,209,de,friends and plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,39,1,897,828,3760,4657,92.3076923076923,0.35793384,57.38012276,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
140,209,de,kids and school,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,40,0,902,828,3762,4664,91.7960088691796,0.35829984000000004,61.31103992,,,,2026-08-23T23:00:24Z,2026-08-23T23:00:24Z
141,209,de,work and deadlines,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,40,0,892,831,3172,4064,93.16143497757848,0.30388023,58.024643329999996,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
142,209,de,money and refunds,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,897,828,3571,4468,92.3076923076923,0.34064034000000004,57.7207631,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
143,209,de,travel plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,28,12,901,828,3917,4818,91.89789123196448,0.37244573999999997,57.02218892,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
144,209,de,shopping and delivery,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,38,1,896,827,3191,4087,92.29910714285714,0.30585661,59.59008262999999,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
145,209,de,small talk,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,896,828,3025,3921,92.41071428571429,0.29064474,61.60168466,,,,2026-08-23T23:00:24Z,2026-08-23T23:00:24Z
146,209,de,learning and study,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,40,0,895,828,3438,4333,92.51396648044692,0.32839764,58.980107909999994,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
147,209,de,friends and plans,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,39,0,892,831,3434,4326,93.16143497757848,0.32785323,60.280737499999994,,,,2026-08-23T23:00:24Z,2026-08-23T23:00:24Z
148,209,de,housing and rent,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,897,828,3731,4628,92.3076923076923,0.35528034000000003,58.37992367,,,,2026-08-23T23:00:22Z,2026-08-23T23:00:22Z
149,210,en,work and deadlines,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,1,0,876,0,127,1003,0.0,0.04368210000000001,61.934812859999994,,,,2026-08-23T23:00:25Z,2026-08-23T23:00:25Z
150,240,en,money and refunds,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,39,1,891,817,3861,4752,91.69472502805836,0.36720731,71.05930266999995,,,,2026-08-23T23:02:22Z,2026-08-23T23:02:22Z
151,240,en,health and appointments,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,40,0,885,815,3246,4131,92.090395480226,0.31076095000000004,63.16293306,,,,2026-08-23T23:02:17Z,2026-08-23T23:02:17Z
152,240,en,shopping and delivery,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,40,0,884,816,3405,4289,92.3076923076923,0.32524998,63.810248820000005,,,,2026-08-23T23:02:17Z,2026-08-23T23:02:17Z
153,240,en,small talk,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,40,0,890,818,3473,4363,91.91011235955057,0.33164584,65.15111073,,,,2026-08-23T23:02:17Z,2026-08-23T23:02:17Z
154,240,en,learning and study,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,38,0,885,816,3269,4154,92.20338983050847,0.31284258000000004,66.07063394999999,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
155,240,en,friends and plans,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,877,816,3856,4733,93.04446978335234,0.36626028000000005,64.81946489,,,,2026-08-23T23:02:17Z,2026-08-23T23:02:17Z
156,240,en,housing and rent,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,40,0,891,817,3376,4267,91.69472502805836,0.32282981,67.09708861999998,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
157,240,en,work and deadlines,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,38,2,885,816,3651,4536,92.20338983050847,0.34779558,66.77425880999998,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
158,240,en,tech support,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,40,0,883,818,3346,4229,92.63873159682899,0.31976914,67.73918430999998,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
159,240,en,travel plans,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,38,2,880,820,3507,4387,93.18181818181819,0.33434509999999995,68.07352940999998,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
160,240,en,shopping and delivery,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,886,816,3383,4269,92.09932279909707,0.32331018,68.76073916999997,,,,2026-08-23T23:02:18Z,2026-08-23T23:02:18Z
161,240,en,small talk,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,39,0,876,817,3234,4110,93.2648401826484,0.30928781,71.36859047999995,,,,2026-08-23T23:02:22Z,2026-08-23T23:02:22Z
162,240,en,weather and commute,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,40,0,881,820,2998,3879,93.07604994324632,0.2878082,69.69710752999995,,,,2026-08-23T23:02:20Z,2026-08-23T23:02:20Z
163,240,en,friends and plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,40,0,885,817,3484,4369,92.31638418079096,0.33249221,71.70108268999995,,,,2026-08-23T23:02:26Z,2026-08-23T23:02:26Z
164,240,en,housing and rent,"60% formal polite, 30% casual, 10% urban_mixed",surprised|excited|empathetic,done,,gemma4,,40,0,877,817,3638,4515,93.15849486887114,0.34629041,70.04339793999995,,,,2026-08-23T23:02:20Z,2026-08-23T23:02:20Z
165,270,en,kids and school,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,40,0,884,818,3718,4602,92.53393665158372,0.35384374,73.01126924999994,,,,2026-08-23T23:04:10Z,2026-08-23T23:04:10Z
166,270,en,money and refunds,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",thinking|hesitating|clarifying_question,done,,gemma4,,40,0,885,817,3355,4240,92.31638418079096,0.32068871000000004,80.80253279999995,,,,2026-08-23T23:04:12Z,2026-08-23T23:04:12Z
167,270,en,travel plans,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,40,0,883,818,3965,4848,92.63873159682899,0.37640764,81.17894043999995,,,,2026-08-23T23:04:14Z,2026-08-23T23:04:14Z
168,270,en,shopping and delivery,"60% formal polite, 30% casual, 10% urban_mixed",no_filler|no_filler|thinking,done,,gemma4,,40,0,881,819,3130,4011,92.96254256526674,0.29990907,73.96484417999994,,,,2026-08-23T23:04:10Z,2026-08-23T23:04:10Z
169,270,en,complaints and frustration,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",agreeing|positive_ack|encouraging,done,,gemma4,,40,0,886,815,3308,4194,91.9864559819413,0.31647054999999996,74.60114333999995,,,,2026-08-23T23:04:11Z,2026-08-23T23:04:11Z
170,270,en,weather and commute,"70% casual spoken, 20% formal, 10% urban_mixed (English loanwords)",negative_ack|skeptical|impatient,done,,gemma4,,37,3,884,817,3681,4565,92.42081447963801,0.35048111,75.88404000999995,,,,2026-08-23T23:04:11Z,2026-08-23T23:04:11Z
171,270,en,friends and plans,"50% urban_mixed code-switched with English loanwords, 30% casual, 20% formal",apologetic|calming|sad_acknowledge|polite_interrupt,done,,gemma4,,38,2,891,817,3630,4521,91.69472502805836,0.34607081,76.23011081999995,,,,2026-08-23T23:04:11Z,2026-08-23T23:04:11Z
